Date,Time,Trade No.,Price,Effect,Legs
10/28/2016,2:45:00 PM CDT,77,0.22,credit,"sell to close 1 x $220 call exp. 11/18/2016 (21 DTE); buy to close 1 x $223 call exp. 11/18/2016 (21 DTE)"
10/28/2016,2:45:00 PM CDT,78,1.05,debit,"buy to open 1 x $217.5 call exp. 12/9/2016 (42 DTE); sell to open 1 x $221 call exp. 12/9/2016 (42 DTE)"
11/10/2016,2:45:00 PM CST,78,1.63,credit,"sell to close 1 x $217.5 call exp. 12/9/2016 (29 DTE); buy to close 1 x $221 call exp. 12/9/2016 (29 DTE)"
11/10/2016,2:45:00 PM CST,79,0.96,debit,"buy to open 1 x $221 call exp. 12/23/2016 (43 DTE); sell to open 1 x $224.5 call exp. 12/23/2016 (43 DTE)"
11/22/2016,2:45:00 PM CST,79,1.48,credit,"sell to close 1 x $221 call exp. 12/23/2016 (31 DTE); buy to close 1 x $224.5 call exp. 12/23/2016 (31 DTE)"
11/22/2016,2:45:00 PM CST,80,0.53,debit,"buy to open 1 x $224 call exp. 12/30/2016 (38 DTE); sell to open 1 x $226 call exp. 12/30/2016 (38 DTE)"
12/7/2016,2:45:00 PM CST,80,0.92,credit,"sell to close 1 x $224 call exp. 12/30/2016 (23 DTE); buy to close 1 x $226 call exp. 12/30/2016 (23 DTE)"
12/7/2016,2:45:00 PM CST,81,0.66,debit,"buy to open 1 x $228 call exp. 1/20/2017 (44 DTE); sell to open 1 x $231 call exp. 1/20/2017 (44 DTE)"
12/13/2016,2:45:00 PM CST,81,1.25,credit,"sell to close 1 x $228 call exp. 1/20/2017 (38 DTE); buy to close 1 x $231 call exp. 1/20/2017 (38 DTE)"
12/13/2016,2:45:00 PM CST,82,1.02,debit,"buy to open 1 x $231.5 call exp. 1/27/2017 (45 DTE); sell to open 1 x $236 call exp. 1/27/2017 (45 DTE)"
1/6/2017,2:45:00 PM CST,82,0.39,credit,"sell to close 1 x $231.5 call exp. 1/27/2017 (21 DTE); buy to close 1 x $236 call exp. 1/27/2017 (21 DTE)"
1/6/2017,2:45:00 PM CST,83,0.67,debit,"buy to open 1 x $232 call exp. 2/17/2017 (42 DTE); sell to open 1 x $235 call exp. 2/17/2017 (42 DTE)"
1/27/2017,2:45:00 PM CST,83,0.43,credit,"sell to close 1 x $232 call exp. 2/17/2017 (21 DTE); buy to close 1 x $235 call exp. 2/17/2017 (21 DTE)"
1/31/2017,2:45:00 PM CST,84,0.71,debit,"buy to open 1 x $232 call exp. 3/17/2017 (45 DTE); sell to open 1 x $235 call exp. 3/17/2017 (45 DTE)"
2/9/2017,2:45:00 PM CST,84,1.13,credit,"sell to close 1 x $232 call exp. 3/17/2017 (36 DTE); buy to close 1 x $235 call exp. 3/17/2017 (36 DTE)"
2/9/2017,2:45:00 PM CST,85,0.85,debit,"buy to open 1 x $234 call exp. 3/24/2017 (43 DTE); sell to open 1 x $237.5 call exp. 3/24/2017 (43 DTE)"
2/14/2017,2:45:00 PM CST,85,1.41,credit,"sell to close 1 x $234 call exp. 3/24/2017 (38 DTE); buy to close 1 x $237.5 call exp. 3/24/2017 (38 DTE)"
2/14/2017,2:45:00 PM CST,86,0.7,debit,"buy to open 1 x $237 call exp. 3/31/2017 (45 DTE); sell to open 1 x $240 call exp. 3/31/2017 (45 DTE)"
2/21/2017,2:45:00 PM CST,86,1.29,credit,"sell to close 1 x $237 call exp. 3/31/2017 (38 DTE); buy to close 1 x $240 call exp. 3/31/2017 (38 DTE)"
2/21/2017,2:45:00 PM CST,87,0.67,debit,"buy to open 1 x $240 call exp. 3/31/2017 (38 DTE); sell to open 1 x $243 call exp. 3/31/2017 (38 DTE)"
3/1/2017,2:45:00 PM CST,87,1.31,credit,"sell to close 1 x $240 call exp. 3/31/2017 (30 DTE); buy to close 1 x $243 call exp. 3/31/2017 (30 DTE)"
3/1/2017,2:45:00 PM CST,88,1,debit,"buy to open 1 x $244 call exp. 4/21/2017 (51 DTE); sell to open 1 x $248 call exp. 4/21/2017 (51 DTE)"
3/31/2017,2:45:00 PM CDT,88,0.04,credit,"sell to close 1 x $244 call exp. 4/21/2017 (21 DTE); buy to close 1 x $248 call exp. 4/21/2017 (21 DTE)"
3/31/2017,2:45:00 PM CDT,89,0.68,debit,"buy to open 1 x $240.5 call exp. 5/12/2017 (42 DTE); sell to open 1 x $243 call exp. 5/12/2017 (42 DTE)"
4/21/2017,2:45:00 PM CDT,89,0.25,credit,"sell to close 1 x $240.5 call exp. 5/12/2017 (21 DTE); buy to close 1 x $243 call exp. 5/12/2017 (21 DTE)"
4/21/2017,2:45:00 PM CDT,90,0.83,debit,"buy to open 1 x $239.5 call exp. 6/2/2017 (42 DTE); sell to open 1 x $242.5 call exp. 6/2/2017 (42 DTE)"
4/25/2017,2:45:00 PM CDT,90,1.28,credit,"sell to close 1 x $239.5 call exp. 6/2/2017 (38 DTE); buy to close 1 x $242.5 call exp. 6/2/2017 (38 DTE)"
4/25/2017,2:45:00 PM CDT,91,1.07,debit,"buy to open 1 x $243 call exp. 6/16/2017 (52 DTE); sell to open 1 x $249 call exp. 6/16/2017 (52 DTE)"
5/26/2017,2:45:00 PM CDT,91,0.95,credit,"sell to close 1 x $243 call exp. 6/16/2017 (21 DTE); buy to close 1 x $249 call exp. 6/16/2017 (21 DTE)"
5/26/2017,2:45:00 PM CDT,92,0.79,debit,"buy to open 1 x $244 call exp. 7/7/2017 (42 DTE); sell to open 1 x $247 call exp. 7/7/2017 (42 DTE)"
6/2/2017,2:45:00 PM CDT,92,1.26,credit,"sell to close 1 x $244 call exp. 7/7/2017 (35 DTE); buy to close 1 x $247 call exp. 7/7/2017 (35 DTE)"
6/2/2017,2:45:00 PM CDT,93,0.67,debit,"buy to open 1 x $246.5 call exp. 7/14/2017 (42 DTE); sell to open 1 x $249.5 call exp. 7/14/2017 (42 DTE)"
6/23/2017,2:45:00 PM CDT,93,0.24,credit,"sell to close 1 x $246.5 call exp. 7/14/2017 (21 DTE); buy to close 1 x $249.5 call exp. 7/14/2017 (21 DTE)"
6/23/2017,2:45:00 PM CDT,94,1.06,debit,"buy to open 1 x $246 call exp. 8/4/2017 (42 DTE); sell to open 1 x $250 call exp. 8/4/2017 (42 DTE)"
7/14/2017,2:45:00 PM CDT,94,1.36,credit,"sell to close 1 x $246 call exp. 8/4/2017 (21 DTE); buy to close 1 x $250 call exp. 8/4/2017 (21 DTE)"
7/14/2017,2:45:00 PM CDT,95,0.82,debit,"buy to open 1 x $249 call exp. 8/25/2017 (42 DTE); sell to open 1 x $252.5 call exp. 8/25/2017 (42 DTE)"
8/4/2017,2:45:00 PM CDT,95,0.67,credit,"sell to close 1 x $249 call exp. 8/25/2017 (21 DTE); buy to close 1 x $252.5 call exp. 8/25/2017 (21 DTE)"
8/4/2017,2:45:00 PM CDT,96,0.96,debit,"buy to open 1 x $250 call exp. 9/15/2017 (42 DTE); sell to open 1 x $254 call exp. 9/15/2017 (42 DTE)"
8/25/2017,2:45:00 PM CDT,96,0.11,credit,"sell to close 1 x $250 call exp. 9/15/2017 (21 DTE); buy to close 1 x $254 call exp. 9/15/2017 (21 DTE)"
8/25/2017,2:45:00 PM CDT,97,0.85,debit,"buy to open 1 x $247.5 call exp. 10/6/2017 (42 DTE); sell to open 1 x $250 call exp. 10/6/2017 (42 DTE)"
9/11/2017,2:45:00 PM CDT,97,1.48,credit,"sell to close 1 x $247.5 call exp. 10/6/2017 (25 DTE); buy to close 1 x $250 call exp. 10/6/2017 (25 DTE)"
9/11/2017,2:45:00 PM CDT,98,0.62,debit,"buy to open 1 x $252 call exp. 10/27/2017 (46 DTE); sell to open 1 x $254 call exp. 10/27/2017 (46 DTE)"
10/2/2017,2:45:00 PM CDT,98,1.08,credit,"sell to close 1 x $252 call exp. 10/27/2017 (25 DTE); buy to close 1 x $254 call exp. 10/27/2017 (25 DTE)"
10/2/2017,2:45:00 PM CDT,99,0.7,debit,"buy to open 1 x $256 call exp. 11/17/2017 (46 DTE); sell to open 1 x $259 call exp. 11/17/2017 (46 DTE)"
10/5/2017,2:45:00 PM CDT,99,1.18,credit,"sell to close 1 x $256 call exp. 11/17/2017 (43 DTE); buy to close 1 x $259 call exp. 11/17/2017 (43 DTE)"
10/5/2017,2:45:00 PM CDT,100,0.69,debit,"buy to open 1 x $258 call exp. 11/17/2017 (43 DTE); sell to open 1 x $261 call exp. 11/17/2017 (43 DTE)"
10/27/2017,2:45:00 PM CDT,100,1.19,credit,"sell to close 1 x $258 call exp. 11/17/2017 (21 DTE); buy to close 1 x $261 call exp. 11/17/2017 (21 DTE)"
10/27/2017,2:45:00 PM CDT,101,0.75,debit,"buy to open 1 x $261 call exp. 12/8/2017 (42 DTE); sell to open 1 x $264 call exp. 12/8/2017 (42 DTE)"
11/17/2017,2:45:00 PM CST,101,0.4,credit,"sell to close 1 x $261 call exp. 12/8/2017 (21 DTE); buy to close 1 x $264 call exp. 12/8/2017 (21 DTE)"
11/17/2017,2:45:00 PM CST,102,0.76,debit,"buy to open 1 x $261 call exp. 12/29/2017 (42 DTE); sell to open 1 x $264 call exp. 12/29/2017 (42 DTE)"
11/28/2017,2:45:00 PM CST,102,1.67,credit,"sell to close 1 x $261 call exp. 12/29/2017 (31 DTE); buy to close 1 x $264 call exp. 12/29/2017 (31 DTE)"
11/28/2017,2:45:00 PM CST,103,0.91,debit,"buy to open 1 x $266 call exp. 1/19/2018 (52 DTE); sell to open 1 x $270 call exp. 1/19/2018 (52 DTE)"
11/30/2017,2:45:00 PM CST,103,1.6,credit,"sell to close 1 x $266 call exp. 1/19/2018 (50 DTE); buy to close 1 x $270 call exp. 1/19/2018 (50 DTE)"
11/30/2017,2:45:00 PM CST,104,0.87,debit,"buy to open 1 x $268 call exp. 1/12/2018 (43 DTE); sell to open 1 x $271 call exp. 1/12/2018 (43 DTE)"
12/18/2017,2:45:00 PM CST,104,1.46,credit,"sell to close 1 x $268 call exp. 1/12/2018 (25 DTE); buy to close 1 x $271 call exp. 1/12/2018 (25 DTE)"
12/18/2017,2:45:00 PM CST,105,0.69,debit,"buy to open 1 x $272 call exp. 1/26/2018 (39 DTE); sell to open 1 x $275 call exp. 1/26/2018 (39 DTE)"
1/4/2018,2:45:00 PM CST,105,1.15,credit,"sell to close 1 x $272 call exp. 1/26/2018 (22 DTE); buy to close 1 x $275 call exp. 1/26/2018 (22 DTE)"
1/4/2018,2:45:00 PM CST,106,0.69,debit,"buy to open 1 x $276 call exp. 2/16/2018 (43 DTE); sell to open 1 x $279 call exp. 2/16/2018 (43 DTE)"
1/8/2018,2:45:00 PM CST,106,1.09,credit,"sell to close 1 x $276 call exp. 2/16/2018 (39 DTE); buy to close 1 x $279 call exp. 2/16/2018 (39 DTE)"
1/8/2018,2:45:00 PM CST,107,0.97,debit,"buy to open 1 x $278 call exp. 2/23/2018 (46 DTE); sell to open 1 x $282 call exp. 2/23/2018 (46 DTE)"
1/12/2018,2:45:00 PM CST,107,1.84,credit,"sell to close 1 x $278 call exp. 2/23/2018 (42 DTE); buy to close 1 x $282 call exp. 2/23/2018 (42 DTE)"
1/12/2018,2:45:00 PM CST,108,0.79,debit,"buy to open 1 x $282.5 call exp. 2/23/2018 (42 DTE); sell to open 1 x $286 call exp. 2/23/2018 (42 DTE)"
1/19/2018,2:45:00 PM CST,108,1.26,credit,"sell to close 1 x $282.5 call exp. 2/23/2018 (35 DTE); buy to close 1 x $286 call exp. 2/23/2018 (35 DTE)"
1/19/2018,2:45:00 PM CST,109,0.98,debit,"buy to open 1 x $285 call exp. 3/2/2018 (42 DTE); sell to open 1 x $289 call exp. 3/2/2018 (42 DTE)"
1/23/2018,2:45:00 PM CST,109,1.61,credit,"sell to close 1 x $285 call exp. 3/2/2018 (38 DTE); buy to close 1 x $289 call exp. 3/2/2018 (38 DTE)"
1/23/2018,2:45:00 PM CST,110,1.18,debit,"buy to open 1 x $289 call exp. 3/16/2018 (52 DTE); sell to open 1 x $294 call exp. 3/16/2018 (52 DTE)"
1/26/2018,2:45:00 PM CST,110,1.81,credit,"sell to close 1 x $289 call exp. 3/16/2018 (49 DTE); buy to close 1 x $294 call exp. 3/16/2018 (49 DTE)"
1/26/2018,2:45:00 PM CST,111,1,debit,"buy to open 1 x $292.5 call exp. 3/9/2018 (42 DTE); sell to open 1 x $297.5 call exp. 3/9/2018 (42 DTE)"
2/16/2018,2:45:00 PM CST,111,0.04,credit,"sell to close 1 x $292.5 call exp. 3/9/2018 (21 DTE); buy to close 1 x $297.5 call exp. 3/9/2018 (21 DTE)"
2/16/2018,2:45:00 PM CST,112,1.33,debit,"buy to open 1 x $279 call exp. 3/29/2018 (41 DTE); sell to open 1 x $284 call exp. 3/29/2018 (41 DTE)"
3/7/2018,2:45:00 PM CST,112,0.64,credit,"sell to close 1 x $279 call exp. 3/29/2018 (22 DTE); buy to close 1 x $284 call exp. 3/29/2018 (22 DTE)"
3/7/2018,2:45:00 PM CST,113,1.08,debit,"buy to open 1 x $279 call exp. 4/20/2018 (44 DTE); sell to open 1 x $283 call exp. 4/20/2018 (44 DTE)"
3/9/2018,2:45:00 PM CST,113,1.84,credit,"sell to close 1 x $279 call exp. 4/20/2018 (42 DTE); buy to close 1 x $283 call exp. 4/20/2018 (42 DTE)"
3/9/2018,2:45:00 PM CST,114,0.95,debit,"buy to open 1 x $284 call exp. 4/20/2018 (42 DTE); sell to open 1 x $288 call exp. 4/20/2018 (42 DTE)"
4/2/2018,2:45:00 PM CDT,114,0.01,debit,"sell to close 1 x $284 call exp. 4/20/2018 (18 DTE); buy to close 1 x $288 call exp. 4/20/2018 (18 DTE)"
4/2/2018,2:45:00 PM CDT,115,1.94,debit,"buy to open 1 x $267 call exp. 5/18/2018 (46 DTE); sell to open 1 x $275 call exp. 5/18/2018 (46 DTE)"
4/4/2018,2:45:00 PM CDT,115,3.25,credit,"sell to close 1 x $267 call exp. 5/18/2018 (44 DTE); buy to close 1 x $275 call exp. 5/18/2018 (44 DTE)"
4/4/2018,2:45:00 PM CDT,116,1.49,debit,"buy to open 1 x $273 call exp. 5/18/2018 (44 DTE); sell to open 1 x $279 call exp. 5/18/2018 (44 DTE)"
4/27/2018,2:45:00 PM CDT,116,0.72,credit,"sell to close 1 x $273 call exp. 5/18/2018 (21 DTE); buy to close 1 x $279 call exp. 5/18/2018 (21 DTE)"
4/27/2018,2:45:00 PM CDT,117,1.2,debit,"buy to open 1 x $273 call exp. 6/8/2018 (42 DTE); sell to open 1 x $277.5 call exp. 6/8/2018 (42 DTE)"
5/11/2018,2:45:00 PM CDT,117,1.93,credit,"sell to close 1 x $273 call exp. 6/8/2018 (28 DTE); buy to close 1 x $277.5 call exp. 6/8/2018 (28 DTE)"
5/11/2018,2:45:00 PM CDT,118,1.27,debit,"buy to open 1 x $277 call exp. 6/22/2018 (42 DTE); sell to open 1 x $282.5 call exp. 6/22/2018 (42 DTE)"
6/1/2018,2:45:00 PM CDT,118,0.64,credit,"sell to close 1 x $277 call exp. 6/22/2018 (21 DTE); buy to close 1 x $282.5 call exp. 6/22/2018 (21 DTE)"
6/1/2018,2:45:00 PM CDT,119,0.89,debit,"buy to open 1 x $277 call exp. 7/13/2018 (42 DTE); sell to open 1 x $280 call exp. 7/13/2018 (42 DTE)"
6/6/2018,2:45:00 PM CDT,119,1.41,credit,"sell to close 1 x $277 call exp. 7/13/2018 (37 DTE); buy to close 1 x $280 call exp. 7/13/2018 (37 DTE)"
6/6/2018,2:45:00 PM CDT,120,0.94,debit,"buy to open 1 x $281 call exp. 7/20/2018 (44 DTE); sell to open 1 x $285 call exp. 7/20/2018 (44 DTE)"
6/29/2018,2:45:00 PM CDT,120,0.16,credit,"sell to close 1 x $281 call exp. 7/20/2018 (21 DTE); buy to close 1 x $285 call exp. 7/20/2018 (21 DTE)"
6/29/2018,2:45:00 PM CDT,121,1.21,debit,"buy to open 1 x $278 call exp. 8/10/2018 (42 DTE); sell to open 1 x $282.5 call exp. 8/10/2018 (42 DTE)"
7/9/2018,2:45:00 PM CDT,121,2.18,credit,"sell to close 1 x $278 call exp. 8/10/2018 (32 DTE); buy to close 1 x $282.5 call exp. 8/10/2018 (32 DTE)"
7/9/2018,2:45:00 PM CDT,122,1.04,debit,"buy to open 1 x $283 call exp. 8/24/2018 (46 DTE); sell to open 1 x $287 call exp. 8/24/2018 (46 DTE)"
7/25/2018,2:45:00 PM CDT,122,2.19,credit,"sell to close 1 x $283 call exp. 8/24/2018 (30 DTE); buy to close 1 x $287 call exp. 8/24/2018 (30 DTE)"
7/25/2018,2:45:00 PM CDT,123,0.93,debit,"buy to open 1 x $288 call exp. 8/31/2018 (37 DTE); sell to open 1 x $292 call exp. 8/31/2018 (37 DTE)"
8/10/2018,2:45:00 PM CDT,123,0.48,credit,"sell to close 1 x $288 call exp. 8/31/2018 (21 DTE); buy to close 1 x $292 call exp. 8/31/2018 (21 DTE)"
8/10/2018,2:45:00 PM CDT,124,1.05,debit,"buy to open 1 x $288 call exp. 9/21/2018 (42 DTE); sell to open 1 x $293 call exp. 9/21/2018 (42 DTE)"
8/21/2018,2:45:00 PM CDT,124,1.65,credit,"sell to close 1 x $288 call exp. 9/21/2018 (31 DTE); buy to close 1 x $293 call exp. 9/21/2018 (31 DTE)"
8/21/2018,2:45:00 PM CDT,125,0.82,debit,"buy to open 1 x $291 call exp. 9/28/2018 (38 DTE); sell to open 1 x $295 call exp. 9/28/2018 (38 DTE)"
8/27/2018,2:45:00 PM CDT,125,1.35,credit,"sell to close 1 x $291 call exp. 9/28/2018 (32 DTE); buy to close 1 x $295 call exp. 9/28/2018 (32 DTE)"
8/27/2018,2:45:00 PM CDT,126,1.25,debit,"buy to open 1 x $292.5 call exp. 10/5/2018 (39 DTE); sell to open 1 x $297.5 call exp. 10/5/2018 (39 DTE)"
9/14/2018,2:45:00 PM CDT,126,0.81,credit,"sell to close 1 x $292.5 call exp. 10/5/2018 (21 DTE); buy to close 1 x $297.5 call exp. 10/5/2018 (21 DTE)"
9/14/2018,2:45:00 PM CDT,127,0.81,debit,"buy to open 1 x $294.5 call exp. 10/26/2018 (42 DTE); sell to open 1 x $298 call exp. 10/26/2018 (42 DTE)"
9/20/2018,2:45:00 PM CDT,127,1.3,credit,"sell to close 1 x $294.5 call exp. 10/26/2018 (36 DTE); buy to close 1 x $298 call exp. 10/26/2018 (36 DTE)"
9/20/2018,2:45:00 PM CDT,128,1,debit,"buy to open 1 x $297.5 call exp. 11/2/2018 (43 DTE); sell to open 1 x $302.5 call exp. 11/2/2018 (43 DTE)"
10/12/2018,2:45:00 PM CDT,128,0.01,credit,"sell to close 1 x $297.5 call exp. 11/2/2018 (21 DTE); buy to close 1 x $302.5 call exp. 11/2/2018 (21 DTE)"
10/12/2018,2:45:00 PM CDT,129,1.6,debit,"buy to open 1 x $284 call exp. 11/23/2018 (42 DTE); sell to open 1 x $289.5 call exp. 11/23/2018 (42 DTE)"
11/2/2018,2:45:00 PM CDT,129,0.31,credit,"sell to close 1 x $284 call exp. 11/23/2018 (21 DTE); buy to close 1 x $289.5 call exp. 11/23/2018 (21 DTE)"
11/2/2018,2:45:00 PM CDT,130,1.55,debit,"buy to open 1 x $281 call exp. 12/14/2018 (42 DTE); sell to open 1 x $287 call exp. 12/14/2018 (42 DTE)"
11/7/2018,2:45:00 PM CST,130,2.97,credit,"sell to close 1 x $281 call exp. 12/14/2018 (37 DTE); buy to close 1 x $287 call exp. 12/14/2018 (37 DTE)"
11/7/2018,2:45:00 PM CST,131,1.75,debit,"buy to open 1 x $287 call exp. 12/21/2018 (44 DTE); sell to open 1 x $293 call exp. 12/21/2018 (44 DTE)"
11/30/2018,2:45:00 PM CST,131,0.55,credit,"sell to close 1 x $287 call exp. 12/21/2018 (21 DTE); buy to close 1 x $293 call exp. 12/21/2018 (21 DTE)"
11/30/2018,2:45:00 PM CST,132,1.71,debit,"buy to open 1 x $283 call exp. 1/11/2019 (42 DTE); sell to open 1 x $290 call exp. 1/11/2019 (42 DTE)"
12/21/2018,2:45:00 PM CST,132,0.01,credit,"sell to close 1 x $283 call exp. 1/11/2019 (21 DTE); buy to close 1 x $290 call exp. 1/11/2019 (21 DTE)"
12/21/2018,2:45:00 PM CST,133,1.92,debit,"buy to open 1 x $252.5 call exp. 2/1/2019 (42 DTE); sell to open 1 x $260 call exp. 2/1/2019 (42 DTE)"
12/31/2018,2:45:00 PM CST,133,3.08,credit,"sell to close 1 x $252.5 call exp. 2/1/2019 (32 DTE); buy to close 1 x $260 call exp. 2/1/2019 (32 DTE)"
12/31/2018,2:45:00 PM CST,134,1.91,debit,"buy to open 1 x $261 call exp. 2/15/2019 (46 DTE); sell to open 1 x $269 call exp. 2/15/2019 (46 DTE)"
1/9/2019,2:45:00 PM CST,134,2.98,credit,"sell to close 1 x $261 call exp. 2/15/2019 (37 DTE); buy to close 1 x $269 call exp. 2/15/2019 (37 DTE)"
1/9/2019,2:45:00 PM CST,135,1.38,debit,"buy to open 1 x $267 call exp. 2/22/2019 (44 DTE); sell to open 1 x $272.5 call exp. 2/22/2019 (44 DTE)"
1/18/2019,2:45:00 PM CST,135,2.46,credit,"sell to close 1 x $267 call exp. 2/22/2019 (35 DTE); buy to close 1 x $272.5 call exp. 2/22/2019 (35 DTE)"
1/18/2019,2:45:00 PM CST,136,1.49,debit,"buy to open 1 x $273 call exp. 3/1/2019 (42 DTE); sell to open 1 x $279 call exp. 3/1/2019 (42 DTE)"
2/5/2019,2:45:00 PM CST,136,2.64,credit,"sell to close 1 x $273 call exp. 3/1/2019 (24 DTE); buy to close 1 x $279 call exp. 3/1/2019 (24 DTE)"
2/5/2019,2:45:00 PM CST,137,1.22,debit,"buy to open 1 x $280 call exp. 3/22/2019 (45 DTE); sell to open 1 x $285 call exp. 3/22/2019 (45 DTE)"
2/19/2019,2:45:00 PM CST,137,1.93,credit,"sell to close 1 x $280 call exp. 3/22/2019 (31 DTE); buy to close 1 x $285 call exp. 3/22/2019 (31 DTE)"
2/19/2019,2:45:00 PM CST,138,0.99,debit,"buy to open 1 x $284 call exp. 3/29/2019 (38 DTE); sell to open 1 x $288 call exp. 3/29/2019 (38 DTE)"
3/7/2019,2:45:00 PM CST,138,0.21,credit,"sell to close 1 x $284 call exp. 3/29/2019 (22 DTE); buy to close 1 x $288 call exp. 3/29/2019 (22 DTE)"
3/7/2019,2:45:00 PM CST,139,1.14,debit,"buy to open 1 x $281 call exp. 4/18/2019 (42 DTE); sell to open 1 x $285 call exp. 4/18/2019 (42 DTE)"
3/13/2019,2:45:00 PM CDT,139,2.04,credit,"sell to close 1 x $281 call exp. 4/18/2019 (36 DTE); buy to close 1 x $285 call exp. 4/18/2019 (36 DTE)"
3/13/2019,2:45:00 PM CDT,140,0.96,debit,"buy to open 1 x $287 call exp. 4/26/2019 (44 DTE); sell to open 1 x $291 call exp. 4/26/2019 (44 DTE)"
3/21/2019,2:45:00 PM CDT,140,1.72,credit,"sell to close 1 x $287 call exp. 4/26/2019 (36 DTE); buy to close 1 x $291 call exp. 4/26/2019 (36 DTE)"
3/21/2019,2:45:00 PM CDT,141,1.33,debit,"buy to open 1 x $291 call exp. 5/3/2019 (43 DTE); sell to open 1 x $296 call exp. 5/3/2019 (43 DTE)"
4/12/2019,2:45:00 PM CDT,141,1.8,credit,"sell to close 1 x $291 call exp. 5/3/2019 (21 DTE); buy to close 1 x $296 call exp. 5/3/2019 (21 DTE)"
4/12/2019,2:45:00 PM CDT,142,0.97,debit,"buy to open 1 x $296 call exp. 5/24/2019 (42 DTE); sell to open 1 x $300 call exp. 5/24/2019 (42 DTE)"
4/29/2019,2:45:00 PM CDT,142,1.49,credit,"sell to close 1 x $296 call exp. 5/24/2019 (25 DTE); buy to close 1 x $300 call exp. 5/24/2019 (25 DTE)"
4/29/2019,2:45:00 PM CDT,143,0.93,debit,"buy to open 1 x $300 call exp. 6/7/2019 (39 DTE); sell to open 1 x $304 call exp. 6/7/2019 (39 DTE)"
5/17/2019,2:45:00 PM CDT,143,0.03,credit,"sell to close 1 x $300 call exp. 6/7/2019 (21 DTE); buy to close 1 x $304 call exp. 6/7/2019 (21 DTE)"
5/17/2019,2:45:00 PM CDT,144,1.52,debit,"buy to open 1 x $292 call exp. 6/28/2019 (42 DTE); sell to open 1 x $297 call exp. 6/28/2019 (42 DTE)"
6/7/2019,2:45:00 PM CDT,144,1.1,credit,"sell to close 1 x $292 call exp. 6/28/2019 (21 DTE); buy to close 1 x $297 call exp. 6/28/2019 (21 DTE)"
6/7/2019,2:45:00 PM CDT,145,1.43,debit,"buy to open 1 x $294 call exp. 7/19/2019 (42 DTE); sell to open 1 x $300 call exp. 7/19/2019 (42 DTE)"
6/19/2019,2:45:00 PM CDT,145,2.34,credit,"sell to close 1 x $294 call exp. 7/19/2019 (30 DTE); buy to close 1 x $300 call exp. 7/19/2019 (30 DTE)"
6/19/2019,2:45:00 PM CDT,146,1.37,debit,"buy to open 1 x $299 call exp. 8/2/2019 (44 DTE); sell to open 1 x $304 call exp. 8/2/2019 (44 DTE)"
7/3/2019,2:45:00 PM CDT,146,2.28,credit,"sell to close 1 x $299 call exp. 8/2/2019 (30 DTE); buy to close 1 x $304 call exp. 8/2/2019 (30 DTE)"
7/3/2019,2:45:00 PM CDT,147,1.01,debit,"buy to open 1 x $305 call exp. 8/16/2019 (44 DTE); sell to open 1 x $309 call exp. 8/16/2019 (44 DTE)"
7/26/2019,2:45:00 PM CDT,147,1.13,credit,"sell to close 1 x $305 call exp. 8/16/2019 (21 DTE); buy to close 1 x $309 call exp. 8/16/2019 (21 DTE)"
7/26/2019,2:45:00 PM CDT,148,1.06,debit,"buy to open 1 x $308 call exp. 9/6/2019 (42 DTE); sell to open 1 x $312 call exp. 9/6/2019 (42 DTE)"
8/16/2019,2:45:00 PM CDT,148,0.02,credit,"sell to close 1 x $308 call exp. 9/6/2019 (21 DTE); buy to close 1 x $312 call exp. 9/6/2019 (21 DTE)"
8/16/2019,2:45:00 PM CDT,149,1.46,debit,"buy to open 1 x $297 call exp. 9/30/2019 (45 DTE); sell to open 1 x $302 call exp. 9/30/2019 (45 DTE)"
9/5/2019,2:45:00 PM CDT,149,2.62,credit,"sell to close 1 x $297 call exp. 9/30/2019 (25 DTE); buy to close 1 x $302 call exp. 9/30/2019 (25 DTE)"
9/5/2019,2:45:00 PM CDT,150,1.33,debit,"buy to open 1 x $304 call exp. 10/18/2019 (43 DTE); sell to open 1 x $309 call exp. 10/18/2019 (43 DTE)"
9/27/2019,2:45:00 PM CDT,150,0.49,credit,"sell to close 1 x $304 call exp. 10/18/2019 (21 DTE); buy to close 1 x $309 call exp. 10/18/2019 (21 DTE)"
9/27/2019,2:45:00 PM CDT,151,1.51,debit,"buy to open 1 x $303 call exp. 11/8/2019 (42 DTE); sell to open 1 x $308 call exp. 11/8/2019 (42 DTE)"
10/18/2019,2:45:00 PM CDT,151,1.09,credit,"sell to close 1 x $303 call exp. 11/8/2019 (21 DTE); buy to close 1 x $308 call exp. 11/8/2019 (21 DTE)"
10/18/2019,2:45:00 PM CDT,152,1.36,debit,"buy to open 1 x $305 call exp. 11/29/2019 (42 DTE); sell to open 1 x $310 call exp. 11/29/2019 (42 DTE)"
10/30/2019,2:45:00 PM CDT,152,2.16,credit,"sell to close 1 x $305 call exp. 11/29/2019 (30 DTE); buy to close 1 x $310 call exp. 11/29/2019 (30 DTE)"
10/30/2019,2:45:00 PM CDT,153,1.48,debit,"buy to open 1 x $310 call exp. 12/20/2019 (51 DTE); sell to open 1 x $315 call exp. 12/20/2019 (51 DTE)"
11/8/2019,2:45:00 PM CST,153,2.27,credit,"sell to close 1 x $310 call exp. 12/20/2019 (42 DTE); buy to close 1 x $315 call exp. 12/20/2019 (42 DTE)"
